period,plantid,latitude,longitude
2023-01,57561,33.034722,-112.661667
2023-01,160,32.0603,-109.8931
2023-01,60964,32.068141,-109.890379
2023-01,113,34.9394,-110.3033
2023-01,114,31.364122,-109.5538
2023-01,116,33.4225,-111.9122
2023-01,117,33.4417,-112.1583
2023-01,57562,33.021111,-112.661389
2023-01,57563,33.02566,-113.34397
2023-01,57997,32.64856,-114.428741
2023-01,58383,33.027,-113.3489
2023-01,59020,32.940833,-112.881389
2023-01,59444,33.145,-112.66
2023-01,60467,32.551026,-111.289232
2023-01,61913,33.87581,-111.31356
2023-01,7179,34.168264,-114.277356
2023-01,7164,33.8447,-112.2714
2023-01,153,36.936614,-111.483872
2023-01,152,35.197044,-114.570669
2023-01,6177,34.5789,-109.2708
2023-01,8068,33.3325,-111.7503
2023-01,141,33.5561,-112.2153
2023-01,100,33.466477,-111.781064
2023-01,57098,34.6596,-110.2842
2023-01,145,33.5907,-111.344
2023-01,147,33.3556,-111.9353
2023-01,148,33.5536,-111.4431
2023-01,149,33.671104,-111.161786
2023-01,150,33.5661,-111.536
2023-01,143,33.439375,-111.946052
2023-01,56948,32.917399,-111.503327
2023-01,55129,32.9042,-111.7889
2023-01,55306,32.975,-112.6944
2023-01,59784,32.975,-112.6944
2023-01,60768,32.975,-112.694444
2023-01,58557,33.345,-112.864167
2023-01,59338,32.975,-112.694444
2023-01,57673,33.409063,-112.414596
2023-01,57790,34.585833,-113.177222
2023-01,57795,32.367013,-112.831401
2023-01,54594,32.578011,-110.852608
2023-01,6515,31.363472,-110.931343
2023-01,56482,35.0361,-114.1594
2023-01,57883,33.2675,-111.612222
2023-01,58155,35.415556,-112.271111
2023-01,57556,35.241675,-114.004591
2023-01,59044,31.5,-111.008056
2023-01,60603,35.304528,-114.01183
2023-01,55372,33.47596,-113.113434
2023-01,55177,34.8678,-114.5317
2023-01,57403,33.681944,-112.476666
2023-01,60307,33.332777,-112.911388
2023-01,60308,33.347583,-112.936805
2023-01,55282,33.3417,-112.8897
2023-01,58147,34.649444,-112.4275
2023-01,56616,34.503158,-110.334953
2023-01,56812,32.922294,-112.95594
2023-01,60413,33.053,-111.34
2023-01,64404,33.347,-111.602
2023-01,55124,35.054029,-114.133272
2023-01,126,32.16,-110.9047
2023-01,6088,32.401,-111.1262
2023-01,8223,34.3186,-109.1639
2023-01,57392,32.096973,-110.8106
2023-01,58171,32.116389,-110.82
2023-01,58972,31.555278,-110.35
2023-01,65972,32.146944,-110.878056
2023-01,124,32.252273,-110.992148
2023-01,57524,32.2894,-111.0331
2023-01,58037,33.419167,-112.576111
2023-01,58042,35.0227,-114.1627
2023-01,59819,34.9843,-114.5565
2023-01,63554,34.9843,-114.5565
2023-01,57707,33.341833,-112.904028
2023-01,56358,34.093006,-109.289979
2023-01,56229,32.229922,-110.952797
2023-01,59233,32.240833,-110.948333
2023-01,54694,32.728822,-114.654053
2023-01,55481,33.345047,-112.864227
2023-01,59454,32.145833,-110.866944
2023-01,59455,32.097884,-110.815696
2023-01,58543,33.355862,-111.802355
2023-01,57373,32.9774,-113.4945
2023-01,57680,33.305,-112.833888
2023-01,58213,33.378333,-113.180833
2023-01,59168,32.001389,-110.960556
2023-01,60996,32.098492,-110.819119
2023-01,63531,32.343491,-111.02786
2023-01,58262,33.498003,-112.813458
2023-01,58199,33.417222,-111.928333
2023-01,60062,32.000854,-110.958427
2023-01,58516,32.936944,-111.738611
2023-01,58517,32.891389,-111.713056
2023-01,61199,33.447225,-112.217664
2023-01,62643,33.424279,-111.92822
2023-01,64384,32.129416,-110.838888
2023-01,63440,33.320406,-112.816771
2023-01,59779,32.17356,-110.899734
2023-01,60381,32.0628,-109.919283
2023-01,64580,32.24817,-111.2611
2023-01,65185,32.24817,-111.26111
2023-01,61197,32.251647,-110.991333
2023-01,61268,36.771944,-110.263889
2023-01,57930,32.108147,-110.824662
2023-01,63349,33.776667,-113.656111
2023-01,61272,35.3635,-113.8978
2023-01,66125,32.7559,-111.5548
2023-01,57939,32.866837,-111.771751
2023-01,58632,32.1825,-110.863333
2023-01,60230,33.409803,-112.340297
2023-01,57775,35.145833,-114.0675
2023-01,60822,33.243261,-111.892354
2023-01,61104,32.146142,-110.990639
2023-01,64566,32.834322,-111.56803
2023-01,60827,33.34884,-112.8348
2023-01,63476,32.866276,-111.502402
2023-01,57657,32.371667,-111.282777
2023-01,63114,35.791142,-114.504504
2023-01,58832,32.101944,-110.813333
2023-01,60684,32.269,-110.975
2023-01,60685,32.374,-110.974
2023-01,57318,33.160601,-111.484011
2023-01,57379,34.6062,-110.1734
2023-01,58842,32.102778,-110.819722
2023-01,61678,32.875697,-111.551111
2023-01,61861,33.446804,-111.956261
2023-01,58486,32.369722,-111.242778
2023-01,59634,33.035556,-111.430278
2023-01,62075,32.166494,-110.816669
2023-01,58501,33.026389,-112.665833
2023-01,58539,33.820556,-112.24
2023-01,58708,33.4345,-111.9842
2023-01,58709,33.43042,-112.04484
2023-01,58833,32.286111,-110.088056
2023-01,62899,32.84703,-111.565072
2023-01,60285,32.13597,-110.05129
2023-01,64426,32.043502,-110.892676
2023-01,57765,32.687778,-114.49611
2023-01,58292,33.603056,-111.924722
2023-01,58293,33.6416,-111.9997
2023-01,58437,37.883406,-121.185104
2023-01,60193,37.691,-121.717
2023-01,57515,34.008709,-117.944864
2023-01,60220,37.4325,-121.95285
2023-01,58233,33.908889,-116.555556
2023-01,58355,34.665556,-118.286944
2023-01,62545,38.39945,-121.29319
2023-01,64264,34.1265,-118.70404
2023-01,64267,33.0218,-115.52641
2023-01,64326,37.761151,-121.69067
2023-01,64441,32.88567,-115.53765
2023-01,64676,38.0971,-122.1417
2023-01,64693,36.981755,-120.625358
2023-01,64700,38.637,-121.059
2023-01,64751,33.92624,-116.99442
2023-01,64861,38.628,-120.984
2023-01,65091,34.10535,-117.23477
2023-01,60277,35.211044,-119.387258
2023-01,61418,33.04358,-115.62779
2023-01,61420,36.989475,-120.878081
2023-01,61421,37.056468,-120.167021
2023-01,61682,32.79278,-115.857336
2023-01,61683,32.790403,-115.863214
2023-01,61692,32.83186,-115.506629
2023-01,63078,35.214023,-119.39522
2023-01,66050,34.6864,-118.3045
2023-01,58949,38.773056,-123.017778
2023-01,59539,33.896111,-117.283611
2023-01,59540,34.100278,-117.552778
2023-01,59541,34.039722,-117.606667
2023-01,59687,37.05758,-120.653625
2023-01,62039,38.46905,-122.72188
2023-01,61464,37.376248,-121.970706
2023-01,61476,37.375089,-121.971728
2023-01,61482,37.376181,-121.973097
2023-01,61474,37.334151,-121.891622
2023-01,61475,37.405727,-121.916248
2023-01,61501,35.472113,-119.432866
2023-01,61502,35.21426,-119.202974
2023-01,61503,35.17306,-119.116384
2023-01,60043,34.901,-119.596
2023-01,63361,37.734761,-121.508945
2023-01,63363,37.894817,-121.24891
2023-01,64600,37.725044,-121.529783
2023-01,58984,36.6175,-120.290833
2023-01,58983,35.026667,-118.185556
2023-01,58985,36.247778,-119.833889
2023-01,58986,35.223333,-119.088889
2023-01,58990,35.026667,-118.185556
2023-01,58991,36.226111,-119.905278
2023-01,59086,35.593611,-119.58
2023-01,59087,36.134444,-119.554444
2023-01,59183,36.138056,-119.564722
2023-01,59334,34.812222,-118.352778
2023-01,59443,34.689167,-118.324722
2023-01,59469,34.682222,-117.3475
2023-01,59607,35.115278,-119.317778
2023-01,59657,33.252222,-115.4975
2023-01,59703,38.129759,-122.568158
2023-01,60790,34.038433,-117.565802
2023-01,387,32.705341,-115.219067
2023-01,388,32.736642,-114.713858
2023-01,389,32.802222,-115.54
2023-01,585,32.711611,-114.942666
2023-01,586,32.699451,-115.28245
2023-01,6060,33.6758,-116.1714
2023-01,7824,32.9553,-115.5364
2023-01,56569,33.238842,-115.504456
2023-01,58062,33.245833,-115.496667
2023-01,50752,35.438611,-119.7075
2023-01,52077,35.666111,-119.766944
2023-01,10677,34.3801,-118.4999
2023-01,57027,33.858056,-117.861667
2023-01,446,37.098671,-121.047718
2023-01,447,34.295334,-114.140222
2023-01,444,38.63735,-121.220198
2023-01,445,40.717455,-122.422274
2023-01,50216,33.816647,-118.244841
2023-01,6158,37.946927,-120.528211
2023-01,50690,33.934,-116.5781
2023-01,50540,33.8153,-118.2358
2023-01,10191,35.060556,-118.389722
2023-01,54909,35.1061,-118.3114
2023-01,10586,35.075,-118.3158
2023-01,10597,35.0697,-118.3167
2023-01,50754,35.043889,-118.276388
2023-01,50200,33.688721,-117.834793
2023-01,50820,33.890913,-116.541515
2023-01,50821,35.045,-118.2642
2023-01,52142,35.0506,-118.2572
2023-01,54647,35.05,-118.2572
2023-01,54686,35.0506,-118.1714
2023-01,54931,35.074,-118.3153
2023-01,10294,36.225,-121.1278
2023-01,54296,33.906953,-118.013105
2023-01,50622,35.089829,-119.440881
2023-01,62176,35.307555,-119.611551
2023-01,50170,35.093046,-119.443617
